year,semester,month,lon_grid,lat_grid,value [ng/L]
2024,H1,5,-86,32,5.9
2024,H1,5,-86,34,27.8
2024,H1,5,-86,46,0.7
2024,H1,5,-85,33,10.0
2024,H1,5,-85,35,4.15
2024,H1,5,-84,42,3.2
2024,H1,5,-84,43,5.2
2024,H1,5,-83,34,6.3999999999999995
2024,H1,5,-83,42,41.5
2024,H1,5,-83,43,1.75
2024,H1,5,-82,33,5.4
2024,H1,5,-82,34,4.7
2024,H1,5,-82,35,16.0
2024,H1,5,-81,25,25.825
2024,H1,5,-81,32,4.6
2024,H1,5,-81,34,6.4
2024,H1,5,-81,35,4.4
2024,H1,5,-81,40,7.6
2024,H1,5,-81,41,10.55
2024,H1,5,-80,32,6.6
2024,H1,5,-80,33,8.3
2024,H1,5,-80,34,13.0
2024,H1,5,-80,35,9.575
2024,H1,5,-80,36,5.1
2024,H1,5,-79,33,10.25
2024,H1,5,-79,34,5.6
2024,H1,5,-79,35,8.6
2024,H1,5,-78,35,8.025
2024,H1,5,-78,36,4.5
2024,H1,5,-76,40,8.2
2024,H1,5,-75,40,5.0
2024,H1,5,-75,41,4.4
2024,H1,5,-71,42,7.0
2024,H1,6,-123,38,12.2
2024,H1,6,-123,40,11.7
2024,H1,6,-100,32,24.450000000000003
2024,H1,6,-98,32,4.6
2024,H1,6,-98,36,4.7
2024,H1,6,-97,32,5.2
2024,H1,6,-97,48,0.15061374439273462
2024,H1,6,-96,47,0.16581654018824538
2024,H1,6,-95,45,0.261
2024,H1,6,-95,47,0.156270598642227
2024,H1,6,-94,44,0.44
2024,H1,6,-94,45,0.311
2024,H1,6,-94,47,0.1534421715174808
2024,H1,6,-92,47,0.15556349186104046
2024,H1,6,-91,47,0.1548563850798539
2024,H1,6,-91,48,0.1509672977833279
2024,H1,6,-90,47,0.1400071426749364
2024,H1,6,-89,35,13.0
2024,H1,6,-88,33,5.7
2024,H1,6,-88,34,5.7
2024,H1,6,-88,35,17.0
2024,H1,6,-87,33,14.1
2024,H1,6,-87,43,0.7
2024,H1,6,-87,44,0.7
2024,H1,6,-86,43,0.6499999999999999
2024,H1,6,-86,44,0.7
2024,H1,6,-85,38,12.7
2024,H1,6,-85,44,0.9
2024,H1,6,-84,43,3.7
2024,H1,6,-83,34,4.7
2024,H1,6,-83,42,46.0
2024,H1,6,-82,32,4.6
2024,H1,6,-82,33,15.0
2024,H1,6,-82,35,5.0
2024,H1,6,-81,34,4.7
2024,H1,6,-81,35,4.6
2024,H1,6,-81,41,10.8
2024,H1,6,-80,34,5.3
2024,H1,6,-79,33,14.5
2024,H1,6,-79,35,8.149999999999999
2024,H1,6,-78,35,6.975
2024,H1,6,-78,36,4.8
2024,H1,6,-78,38,4.7
2024,H1,6,-76,40,4.5
2024,H1,6,-75,40,6.2
2024,H2,7,-123,40,13.4
2024,H2,7,-122,38,2.02
2024,H2,7,-118,34,5.0
2024,H2,7,-100,32,11.1
2024,H2,7,-98,25,8.149999999999999
2024,H2,7,-98,26,5.6
2024,H2,7,-98,32,4.15
2024,H2,7,-98,35,4.9
2024,H2,7,-97,48,0.17182694782833102
2024,H2,7,-96,47,0.15308861812688754
2024,H2,7,-95,45,0.15733125881400684
2024,H2,7,-95,46,0.15839191898578664
2024,H2,7,-95,47,0.1576848122046001
2024,H2,7,-94,44,0.6325000000000001
2024,H2,7,-94,45,0.1534421715174808
2024,H2,7,-94,46,0.16086679271993956
2024,H2,7,-94,47,0.16051323932934627
2024,H2,7,-93,44,1.32
2024,H2,7,-92,43,1.185
2024,H2,7,-92,44,1.13
2024,H2,7,-92,47,0.16617009357883863
2024,H2,7,-91,47,0.16228100628231265
2024,H2,7,-91,48,0.17076628765655122
2024,H2,7,-90,47,0.16758430714121175
2024,H2,7,-88,34,5.9
2024,H2,7,-87,33,5.5
2024,H2,7,-87,34,4.2
2024,H2,7,-86,32,5.85
2024,H2,7,-85,33,6.4
2024,H2,7,-85,36,4.6
2024,H2,7,-85,38,37.0
2024,H2,7,-84,34,4.3
2024,H2,7,-84,38,4.2
2024,H2,7,-82,26,4.0
2024,H2,7,-82,34,7.1
2024,H2,7,-81,25,16.814999999999998
2024,H2,7,-81,32,5.45
2024,H2,7,-81,34,5.5
2024,H2,7,-81,35,4.550000000000001
2024,H2,7,-81,41,7.95
2024,H2,7,-80,32,6.2
2024,H2,7,-80,34,8.25
2024,H2,7,-80,35,7.5
2024,H2,7,-80,36,9.975
2024,H2,7,-79,33,12.85
2024,H2,7,-79,35,13.925
2024,H2,7,-78,35,9.100000000000001
2024,H2,7,-78,38,5.6
2024,H2,7,-77,40,7.300000000000001
2024,H2,7,-76,39,4.2
2024,H2,7,-76,40,5.1
2024,H2,7,-75,39,4.1
2024,H2,7,-75,40,6.05
2024,H2,8,-122,37,18.5
2024,H2,8,-99,26,4.9
2024,H2,8,-98,26,4.5
2024,H2,8,-98,32,43.0
2024,H2,8,-98,36,6.6
2024,H2,8,-97,28,5.0
2024,H2,8,-97,32,4.4
2024,H2,8,-97,48,0.1626345596729059
2024,H2,8,-96,29,4.1
2024,H2,8,-96,47,0.16440232662587229
2024,H2,8,-95,45,0.16935207409417813
2024,H2,8,-95,46,0.1682914139223983
2024,H2,8,-95,47,0.15839191898578664
2024,H2,8,-94,44,0.529
2024,H2,8,-94,45,0.16334166645409248
2024,H2,8,-94,46,0.16334166645409245
2024,H2,8,-94,47,0.16899852070358484
2024,H2,8,-93,44,1.43
2024,H2,8,-92,43,1.15
2024,H2,8,-92,44,1.315
2024,H2,8,-92,47,0.16617009357883863
2024,H2,8,-91,47,0.16723075375061847
2024,H2,8,-91,48,0.16864496731299156
2024,H2,8,-90,47,0.156270598642227
2024,H2,8,-89,36,19.0
2024,H2,8,-89,37,6.1
2024,H2,8,-88,34,12.0
2024,H2,8,-88,41,5.5
2024,H2,8,-87,32,25.9
2024,H2,8,-87,33,18.25
2024,H2,8,-86,34,4.1
2024,H2,8,-86,42,0.8999999999999999
2024,H2,8,-85,32,6.175
2024,H2,8,-85,33,7.4
2024,H2,8,-85,45,0.55
2024,H2,8,-84,33,5.3
2024,H2,8,-83,34,7.2
2024,H2,8,-82,33,5.0
2024,H2,8,-82,35,15.0
2024,H2,8,-81,26,4.075
2024,H2,8,-81,32,5.25
2024,H2,8,-81,34,7.075
2024,H2,8,-81,35,5.4
2024,H2,8,-81,40,7.3
2024,H2,8,-81,41,6.65
2024,H2,8,-80,32,6.0
2024,H2,8,-80,33,9.6
2024,H2,8,-80,35,6.5249999999999995
2024,H2,8,-80,36,4.949999999999999
2024,H2,8,-79,33,9.2
2024,H2,8,-79,34,6.1
2024,H2,8,-79,35,9.85
2024,H2,8,-78,35,9.1
2024,H2,8,-78,36,6.050000000000001
2024,H2,8,-78,38,6.3
2024,H2,8,-76,39,4.0
2024,H2,8,-76,40,4.9
2024,H2,8,-75,40,6.6
2024,H2,8,-71,42,13.0
2024,H2,9,-123,40,3.5
2024,H2,9,-99,26,7.4
2024,H2,9,-98,32,5.1
2024,H2,9,-98,36,6.3
2024,H2,9,-97,32,4.3
2024,H2,9,-97,48,0.15697770542341355
2024,H2,9,-96,29,4.2
2024,H2,9,-96,47,0.16369521984468577
2024,H2,9,-95,45,0.19279215357060586
2024,H2,9,-95,46,0.164048773235279
2024,H2,9,-95,47,0.1619274528917194
2024,H2,9,-94,37,4.3
2024,H2,9,-94,44,1.48
2024,H2,9,-94,45,0.1615738995011261
2024,H2,9,-94,46,0.1615738995011261
2024,H2,9,-94,47,0.16334166645409248
2024,H2,9,-93,44,2.16
2024,H2,9,-92,43,1.645
2024,H2,9,-92,44,1.6400000000000001
2024,H2,9,-92,47,0.16475588001646557
2024,H2,9,-91,47,0.16475588001646557
2024,H2,9,-91,48,0.16086679271993953
2024,H2,9,-90,47,0.16617009357883863
2024,H2,9,-88,34,6.0
2024,H2,9,-88,35,14.0
2024,H2,9,-87,33,16.35
2024,H2,9,-86,32,4.2
2024,H2,9,-86,34,4.7
2024,H2,9,-85,32,4.3
2024,H2,9,-85,33,9.25
2024,H2,9,-85,38,47.9
2024,H2,9,-84,42,2.925
2024,H2,9,-83,34,5.8
2024,H2,9,-82,32,4.6
2024,H2,9,-82,33,14.0
2024,H2,9,-82,34,6.45
2024,H2,9,-82,35,14.0
2024,H2,9,-81,32,5.35
2024,H2,9,-81,33,5.75
2024,H2,9,-81,35,5.7
2024,H2,9,-81,41,12.1
2024,H2,9,-80,34,9.7
2024,H2,9,-80,36,6.1
2024,H2,9,-79,35,9.7
2024,H2,9,-78,35,7.1
2024,H2,9,-78,38,5.7
2024,H2,9,-75,40,5.5
2024,H2,9,-71,42,4.0
2024,H2,10,-157,71,40.7
2024,H2,10,-118,32,5.7
2024,H2,10,-100,32,23.4
2024,H2,10,-99,26,4.75
2024,H2,10,-98,35,4.8
2024,H2,10,-94,44,4.155
2024,H2,10,-89,37,7.3
2024,H2,10,-88,34,10.025
2024,H2,10,-87,32,12.0
2024,H2,10,-87,33,13.7
2024,H2,10,-86,32,6.3
2024,H2,10,-85,32,6.7
2024,H2,10,-85,38,18.0
2024,H2,10,-85,42,43.0
2024,H2,10,-84,42,7.0
2024,H2,10,-82,34,18.5
2024,H2,10,-81,35,5.1
2024,H2,10,-81,41,9.7
2024,H2,10,-80,33,9.1
2024,H2,10,-80,34,4.3
2024,H2,10,-80,36,8.0
2024,H2,10,-79,35,9.1
2024,H2,10,-78,35,4.550000000000001
2024,H2,10,-78,38,6.3
2024,H2,10,-77,40,6.2
2024,H2,10,-76,40,4.6
2024,H2,10,-72,41,4.1
2024,H2,10,-72,42,11.9
2024,H2,10,-71,42,5.5
2024,H2,11,-157,71,44.6
2024,H2,11,-122,37,8.0
2024,H2,11,-122,38,2.01
2024,H2,11,-98,32,4.4
2024,H2,11,-98,36,7.1
2024,H2,11,-97,32,4.1
2024,H2,11,-89,37,5.25
2024,H2,11,-88,34,7.4
2024,H2,11,-87,32,12.0
2024,H2,11,-87,33,4.6
2024,H2,11,-87,34,5.2
2024,H2,11,-86,34,7.6
2024,H2,11,-85,32,6.6
2024,H2,11,-85,33,13.0
2024,H2,11,-85,34,4.5
2024,H2,11,-85,35,4.6
2024,H2,11,-82,34,32.8
2024,H2,11,-81,32,6.45
2024,H2,11,-81,40,5.7
2024,H2,11,-81,41,13.0
2024,H2,11,-80,32,8.2
2024,H2,11,-80,33,9.7
2024,H2,11,-80,34,5.7
2024,H2,11,-80,35,10.2
2024,H2,11,-79,33,8.475
2024,H2,11,-79,35,10.6
2024,H2,11,-79,36,4.6
2024,H2,11,-78,35,11.0
2024,H2,11,-78,36,5.125
2024,H2,11,-78,38,5.300000000000001
2024,H2,11,-75,40,4.824999999999999
2024,H2,12,-157,71,46.3
2024,H2,12,-122,37,12.15
2024,H2,12,-121,37,4.9
2024,H2,12,-104,44,5.7
2024,H2,12,-99,26,4.5
2024,H2,12,-98,32,4.2
2024,H2,12,-96,29,4.8
2024,H2,12,-88,31,4.45
2024,H2,12,-88,34,11.45
2024,H2,12,-87,33,9.675
2024,H2,12,-87,34,4.75
2024,H2,12,-87,35,4.5
2024,H2,12,-86,34,22.0
2024,H2,12,-85,33,6.9
2024,H2,12,-84,33,4.4
2024,H2,12,-83,34,8.4
2024,H2,12,-82,33,10.100000000000001
2024,H2,12,-82,34,7.15
2024,H2,12,-82,35,15.0
2024,H2,12,-81,32,6.6
2024,H2,12,-81,35,4.4
2024,H2,12,-81,41,12.4
2024,H2,12,-80,34,9.4
2024,H2,12,-80,35,16.3
2024,H2,12,-80,36,8.9
2024,H2,12,-80,40,4.5
2024,H2,12,-79,33,10.399999999999999
2024,H2,12,-79,35,11.5
2024,H2,12,-78,35,5.1
2024,H2,12,-75,40,5.1
2025,H1,1,-118,32,4.8
2025,H1,1,-118,33,1.45
2025,H1,1,-100,32,19.325
2025,H1,1,-99,26,6.5
2025,H1,1,-98,26,5.3
2025,H1,1,-96,29,4.4
2025,H1,1,-89,35,9.5
2025,H1,1,-88,31,11.0
2025,H1,1,-88,35,15.0
2025,H1,1,-87,32,12.3
2025,H1,1,-87,33,8.4
2025,H1,1,-87,34,4.199999999999999
2025,H1,1,-87,35,6.6
2025,H1,1,-86,32,6.8
2025,H1,1,-85,34,5.1
2025,H1,1,-82,27,4.3
2025,H1,1,-81,32,5.4
2025,H1,1,-81,35,7.425
2025,H1,1,-81,41,7.35
2025,H1,1,-80,34,4.9
2025,H1,1,-80,35,8.7
2025,H1,1,-80,36,5.2
2025,H1,1,-79,35,8.1
2025,H1,1,-78,35,4.55
2025,H1,1,-76,40,4.2
2025,H1,1,-75,40,4.8
2025,H1,1,-75,41,5.55
2025,H1,1,-71,42,7.85
2025,H1,2,-119,33,2400.0
2025,H1,2,-118,33,360.0
2025,H1,2,-99,26,4.5
2025,H1,2,-98,26,5.9
2025,H1,2,-88,34,12.25
2025,H1,2,-88,45,11.0
2025,H1,2,-87,32,11.0
2025,H1,2,-87,34,5.6
2025,H1,2,-86,34,13.3
2025,H1,2,-82,33,6.2
2025,H1,2,-81,32,5.8
2025,H1,2,-81,34,5.5
2025,H1,2,-80,34,4.3
2025,H1,2,-80,35,10.4
2025,H1,2,-79,33,4.8
2025,H1,2,-79,34,14.0
2025,H1,2,-79,36,5.0
2025,H1,2,-78,38,4.6
2025,H1,2,-76,40,7.1
2025,H1,2,-75,40,4.05
2025,H1,2,-74,41,6.9
2025,H1,2,-72,42,4.6
2025,H1,2,-71,42,7.0
2025,H1,3,-123,37,1500.0
2025,H1,3,-122,37,21.5
2025,H1,3,-118,33,410.0
2025,H1,3,-88,34,6.3
2025,H1,3,-81,32,5.7
2025,H1,3,-80,35,4.8
2025,H1,3,-72,41,6.9
2025,H1,4,-122,37,10.0
2025,H1,4,-83,42,13.0
2025,H1,4,-81,35,8.6
